"","Fire_ID","Fire_Year","Fire_Start","BurnDay","Snow_Acc","SnowAccDay","SnowMeltDay","Snow_Melt","SnowCoverDays","ymdPS","peakSnow","sweMean","sweMedian","doPS","tdps","tssm","avg_cmi","avg_vpd","avgBio","cc","age"
"497","RED78_2018_2138",2018,2018-07-18,198,2017-10-28,300,108,2018-04-19,173,2018-04-16,42.66383644,16.98708417,15.60000038,105,3,90,-2.71,6.7675,70.0912094116211,59.442253112793,72.1687164306641
"498","COC15_2018_2139",2018,2018-07-18,198,2017-10-11,283,133,2018-05-14,215,2018-04-22,185.4772429,86.2033123,78.51000214,111,22,65,-0.18,6.99333333333333,61.870418548584,45.2898025512695,109.740493774414
"499","NOR55_2018_2141",2018,2018-07-06,186,2017-11-18,321,124,2018-05-05,168,2018-04-15,143.5903227,54.40783375,46.15999985,104,20,62,-1.65,8.18,88.967903137207,63.8390617370605,77.86279296875
"500","SLK26_2018_2142",2018,2018-06-26,176,2017-10-24,296,114,2018-04-25,183,2018-12-31,49.42209727,21.21800942,25.02144662,364,-250,62,1.6,4.17666666666667,26.7722625732422,23.4533729553223,63.6663475036621
"501","SLK55_2018_2143",2018,2018-07-08,188,2017-10-09,281,124,2018-05-05,208,2018-12-31,64.26396855,22.00374383,25.47999954,364,-240,64,1.87,6.36333333333333,101.424240112305,76.6093292236328,107.253540039062
"502","SLK22_2018_2144",2018,2018-06-21,171,2017-10-31,303,116,2018-04-27,178,2018-12-31,54.05667646,12.64017455,11.76000023,364,-248,55,1.39,4.95,80.8092803955078,62.520751953125,96.965934753418
"503","NIP20_2018_2146",2018,2018-06-27,177,2017-10-26,298,131,2018-05-12,198,2018-04-20,106.9285095,52.08734971,59.53548545,109,22,46,1.19,5.47,59.924747467041,46.971492767334,93.980110168457
"504","RED76_2018_2147",2018,2018-07-19,199,2017-10-05,277,107,2018-04-18,195,2018-11-26,35.84730513,14.84379944,16.44582034,329,-222,92,-2.7,6.765,59.3774185180664,52.1194152832031,70.4423561096191
"505","RED52_2018_2148",2018,2018-06-27,177,2017-10-21,293,115,2018-04-26,187,2018-03-24,21.12212769,6.39527996,6.75,82,33,62,0.83,5.07333333333333,59.3645477294922,50.111198425293,93.5752792358398
"506","RED70_2018_2149",2018,2018-07-15,195,2017-10-15,287,112,2018-04-23,190,2018-11-27,55.02577625,24.74114266,24.35692825,330,-218,83,-2.12,6.5125,60.5367279052734,51.3967590332031,73.3006820678711
"507","NIP49_2018_2152",2018,2018-07-30,210,2017-09-30,272,121,2018-05-02,214,2018-05-02,78.21471346,36.59889901,43.18000031,121,0,89,2.53,5.74666666666667,40.4790153503418,30.675443649292,70.9254837036133
"508","SLK27_2018_2154",2018,2018-06-26,176,2017-10-10,282,130,2018-05-11,213,2018-12-31,81.40222283,38.39004487,42.86233105,364,-234,46,0.88,5.5,63.7546653747559,52.5607032775879,95.384391784668
"509","RED109_2018_2155",2018,2018-06-23,173,2017-10-09,281,111,2018-04-22,195,2018-04-05,44.17000131,17.45207646,15.60000038,94,17,62,-1.26,6.03,53.3487739562988,50.4201164245605,69.7208023071289
"510","NIP16_2018_2157",2018,2018-06-28,178,2017-10-11,283,130,2018-05-11,212,2018-04-20,118.3418417,59.88522004,73.69999695,109,21,48,1.85,5.9,73.386962890625,64.5426635742188,94.7097778320312
"511","RED121_2018_2158",2018,2018-07-18,198,2017-09-26,268,112,2018-04-23,209,2018-03-24,19.74813209,5.523617732,5.03000021,82,30,86,0.23,5.79,63.4830055236816,57.1236457824707,68.3031806945801
"512","COC36_2018_2159",2018,2018-08-07,218,2017-10-18,290,119,2018-04-30,194,2018-05-02,53.40789917,22.35808922,26.38999939,121,-2,99,1.86,4.986,10.8642597198486,6.17496204376221,31.2557315826416
"513","RED41_2012_1758",2012,2012-07-15,196,2011-10-04,276,127,2012-05-07,216,2012-03-11,160.2154709,63.17654908,30.38333321,70,57,69,-0.44,6.84666666666667,87.9190521240234,71.1605834960938,81.5032196044922
"514","SLK85_2012_1760",2012,2012-07-19,200,2011-09-23,265,137,2012-05-17,237,2012-03-12,156.36018,62.64055513,26.58500099,71,66,63,-0.13,6.21333333333333,49.168514251709,38.5080032348633,74.2187042236328
"515","KLK8_2012_1841",2012,2012-05-22,142,2011-10-26,298,121,2012-05-01,188,2012-03-11,144.9076223,46.77524035,20.09500122,70,51,21,-4.15,6.45,65.6784591674805,47.5030555725098,73.669807434082
"516","RED49_2012_1844",2012,2012-07-08,189,2011-09-22,264,127,2012-05-07,228,2012-03-11,107.1651059,39.05510517,19.76666641,70,57,62,-0.31,7.12333333333333,58.3533058166504,52.3541221618652,76.3487777709961
"517","RED28_2012_1849",2012,2012-06-06,157,2011-09-22,264,127,2012-05-07,228,2012-03-11,158.829391,63.67140145,35.30250168,70,57,30,1.4,5.73,77.5253372192383,71.0171356201172,74.9666519165039
"518","TIM9_2012_1852",2012,2012-05-21,141,2011-10-23,295,120,2012-04-30,190,2012-03-11,136.6143858,47.48864397,31.71771749,70,50,21,-0.95,5.22,77.3322067260742,56.510009765625,80.3070068359375
"519","KLK13_2012_1856",2012,2012-05-27,147,2011-10-26,298,121,2012-05-01,188,2012-03-11,130.0576261,38.68862629,7.380000114,70,51,26,-5.03,6.53,79.2367324829102,57.0199317932129,75.5885009765625
"520","TIM7_2012_1898",2012,2012-05-16,136,2011-10-01,273,121,2012-05-01,213,2012-03-11,124.2983009,36.5500771,18.59250069,70,51,15,-5.05,6.5,74.2308807373047,54.2947120666504,80.7845001220703
"521","RED39_2012_1901",2012,2012-07-13,194,2011-09-18,260,125,2012-05-05,230,2012-03-11,77.83465966,18.55098218,0.850000024,70,55,69,2.17,7.49666666666667,65.4212875366211,52.385440826416,76.3107833862305
"522","TIM47_2012_1903",2012,2012-07-24,205,2011-10-01,273,121,2012-05-01,213,2012-03-11,133.3394567,37.53147766,16.44750023,70,51,84,-4.07,7.9,45.8306846618652,35.1071548461914,82.8104934692383
"523","WAW5_2012_1904",2012,2012-05-14,134,2011-10-26,298,126,2012-05-06,193,2012-03-11,148.0846144,54.47798136,36.11999893,70,56,8,1.09,5.96,65.8476181030273,61.4993743896484,62.1213722229004
"524","KLK11_2012_1907",2012,2012-05-22,142,2011-11-21,324,121,2012-05-01,162,2012-03-11,125.3380287,37.32511697,8.161999702,70,51,21,-4.4,6.51,50.1353530883789,50.0891761779785,67.5600509643555
"525","COC10_2012_1911",2012,2012-05-21,141,2011-10-29,301,126,2012-05-06,190,2012-03-12,172.332238,71.36242798,57.92599869,71,55,15,0.56,5.63,38.7189979553223,32.4445686340332,69.3523864746094
"526","WAW4_2012_1916",2012,2012-05-14,134,2011-12-01,334,121,2012-05-01,152,2012-03-11,187.1793762,74.76239477,55.32999802,70,51,13,-4.02,6.64,89.3989562988281,60.9993515014648,76.4407424926758
"527","KEN36_2012_1917",2012,2012-05-18,138,2011-10-26,298,123,2012-05-03,190,2012-03-10,42.62497331,9.420220477,0,69,54,15,-0.76,6.09,68.8051223754883,57.5287971496582,54.6747283935547
"528","TIM27_2012_1921",2012,2012-06-27,178,2011-11-11,314,123,2012-05-03,174,2012-03-11,143.0955958,51.43228988,41.0708313,70,53,55,-4.26,7.535,95.7808303833008,65.7957077026367,88.3175506591797
"529","CHA8_2012_1924",2012,2012-05-15,135,2011-10-31,303,121,2012-05-01,183,2012-03-11,144.866543,53.40656883,43.52999878,70,51,14,-3.41,6.39,83.529914855957,61.1893844604492,75.8716812133789
"530","NIP32_2012_1929",2012,2012-07-12,193,2011-10-14,286,126,2012-05-06,205,2012-03-11,104.4785303,35.62524581,13.32499981,70,56,67,2.23,6.72333333333333,54.1125068664551,49.5390090942383,93.5816497802734
"531","PEM25_2012_1933",2012,2012-07-21,202,2011-10-29,301,107,2012-04-17,171,2012-03-06,124.698829,32.70604836,0.002777778,65,42,95,-3.79,8.49,44.9625968933105,30.7256813049316,57.361759185791
"532","WAW17_2012_1934",2012,2012-05-21,141,2011-11-15,318,126,2012-05-06,173,2012-03-22,168.2101383,67.17163772,53.86999893,81,45,15,-0.23,6,61.9385528564453,43.4032936096191,79.0758666992188
"533","SLK20_2012_1919",2012,2012-06-06,157,2011-10-01,273,126,2012-05-06,218,2012-03-11,134.4021987,46.80129266,18.79000092,70,56,31,3.61,5.77,99.480110168457,79.1733779907227,94.5429992675781
"534","HEA9_2012_1920",2012,2012-05-22,142,2011-09-16,258,125,2012-05-05,232,2012-03-11,144.2384802,53.50657555,40.61999893,70,55,17,-1.57,6.39,36.8489837646484,25.3090572357178,63.8803215026855
"535","SLK105_2012_1931",2012,2012-08-07,219,2011-10-09,281,144,2012-05-24,228,2012-03-11,48.69201716,10.05776288,0,70,74,75,0.93,7.655,24.7068576812744,29.771068572998,50.5489273071289
"536","RED103_2012_1757",2012,2012-08-01,213,2011-10-12,284,137,2012-05-17,218,2012-03-11,153.356674,58.76170748,33.52999878,70,67,76,-0.11,6.89,69.8562698364258,61.8257675170898,75.5035171508789
"537","SLK73_2012_1759",2012,2012-08-01,213,2011-09-15,257,129,2012-05-09,237,2012-03-11,157.2005619,60.73056567,25.76166725,70,59,84,-0.54,6.75,60.2447814941406,50.7620086669922,85.8959884643555
"538","NIP104_2012_1761",2012,2012-09-04,247,2011-09-23,265,126,2012-05-06,226,2012-03-11,102.6264588,32.57389569,12.81000042,70,56,121,-0.04,6.916,75.0869750976562,64.6115570068359,84.6779479980469
"539","NIP59_2012_1762",2012,2012-07-14,195,2011-09-16,258,127,2012-05-07,234,2012-03-11,106.2194688,36.50868524,16.06999969,70,57,68,0.8,6.85666666666667,79.8571166992188,61.6600761413574,93.6007461547852
"540","NIP49_2012_1763",2012,2012-07-16,197,2011-10-29,301,137,2012-05-17,201,2012-03-12,174.5143759,77.21364134,71.07499695,71,66,60,0.41,5.52666666666667,29.9982891082764,27.2021503448486,59.4936866760254
"541","NIP63_2012_1764",2012,2012-07-13,194,2011-09-16,258,119,2012-04-29,226,2012-03-11,109.4700012,37.10980225,14.92750025,70,49,75,1.58,5.9825,48.3889312744141,44.5801162719727,88.5529403686523
"542","SLK26_2012_1765",2012,2012-06-07,158,2011-10-20,292,129,2012-05-09,202,2012-03-11,167.0343375,67.17132235,28.38000107,70,59,29,2.3,5.565,51.9359855651855,45.8425102233887,86.5502243041992
"543","SLK72_2012_1766",2012,2012-07-19,200,2011-10-04,276,136,2012-05-16,225,2012-03-11,148.1797109,53.74323472,25.18499947,70,66,64,-0.17,6.90666666666667,91.0693664550781,69.1068115234375,100.512817382812
"544","NIP24_2012_1838",2012,2012-06-11,162,2011-10-22,294,126,2012-05-06,197,2012-03-11,95.04171233,31.63961219,12.20999908,70,56,36,4.91,5.72,63.2267265319824,61.1661148071289,83.8536682128906
"545","RED69_2012_1839",2012,2012-07-15,196,2011-09-20,262,127,2012-05-07,230,2012-03-11,147.6941509,56.29078566,32.07749939,70,57,69,-0.48,6.95333333333333,49.2256240844727,56.4010047912598,62.8815727233887
"546","SLK101_2012_1840",2012,2012-07-30,211,2011-10-20,292,136,2012-05-16,209,2012-03-11,152.1734226,56.41224824,27.32166576,70,66,75,-0.29,6.81,60.0345077514648,50.8836669921875,97.6013412475586
"547","RED53_2012_1842",2012,2012-07-15,196,2011-10-12,284,127,2012-05-07,208,2012-03-11,138.7174424,53.85525807,33.09749985,70,57,69,-0.53,6.83666666666667,42.6432495117188,40.8899307250977,65.3778915405273
"548","RED61_2012_1843",2012,2012-07-18,199,2011-10-20,292,136,2012-05-16,209,2012-03-11,155.658421,63.92611667,37.48999786,70,66,63,-0.27,6.8,27.5219383239746,28.064790725708,59.1138534545898
"549","RED57_2012_1845",2012,2012-07-20,201,2011-10-20,292,127,2012-05-07,200,2012-03-11,143.7786881,55.04049629,30.83500099,70,57,74,-0.38,7.04333333333333,73.8002624511719,61.2081489562988,87.0661315917969
"550","SLK91_2012_1846",2012,2012-07-29,210,2011-10-03,275,127,2012-05-07,217,2012-03-11,115.8853805,35.79422344,10.56374931,70,57,83,0.43,6.99333333333333,86.3496856689453,67.5412750244141,92.7799224853516
"551","NIP60_2012_1848",2012,2012-09-13,256,2011-10-20,292,126,2012-05-06,199,2012-03-11,103.2982055,35.5042806,15.89000034,70,56,130,1.19,6.474,48.1915016174316,43.0767555236816,90.5304412841797
"552","SLK32_2012_1850",2012,2012-06-09,160,2011-09-20,262,126,2012-05-06,229,2012-03-11,107.8699282,37.12439171,16.42000008,70,56,34,4.69,5.785,95.9056930541992,76.5941162109375,96.3653259277344
"553","SLK74_2012_1851",2012,2012-07-20,201,2011-10-16,288,129,2012-05-09,206,2012-03-11,158.3247422,60.95741341,25.46445549,70,59,72,-0.41,6.75666666666667,81.3611221313477,68.0050659179688,90.6692352294922
"554","KEN103_2012_1853",2012,2012-09-08,251,2011-09-14,256,132,2012-05-12,241,2012-03-10,44.09411934,9.533279472,0,69,63,119,-2.86,7.962,71.0751724243164,51.7396354675293,66.9008560180664
"555","RED94_2012_1854",2012,2012-07-28,209,2011-10-16,288,127,2012-05-07,204,2012-03-11,116.4480507,44.64295287,23.70499992,70,57,82,-1.12,6.68,42.4841194152832,38.9462852478027,61.2466697692871
"556","SLK29_2012_1855",2012,2012-06-09,160,2011-09-15,257,127,2012-05-07,235,2012-03-11,163.5387006,66.30298728,33.42199707,70,57,33,1.71,5.74,73.7665863037109,63.1204299926758,88.507438659668
"557","SLK82_2012_1857",2012,2012-07-22,203,2011-10-16,288,129,2012-05-09,206,2012-03-11,154.410658,59.2330905,23.20000076,70,59,74,-0.55,6.85666666666667,68.6028366088867,59.0325050354004,90.335693359375
"558","THU35_2012_1858",2012,2012-07-10,191,2011-10-23,295,127,2012-05-07,197,2012-03-11,107.7444139,29.16523887,0.664999962,70,57,64,3.57,7.75333333333333,77.836540222168,55.3967742919922,88.7796478271484
"559","RED60_2012_1899",2012,2012-07-19,200,2011-10-20,292,136,2012-05-16,209,2012-03-11,165.3001383,69.25971001,44.58000183,70,66,64,-0.05,6.67333333333333,80.3611679077148,67.3273010253906,87.8447113037109
"560","RED66_2012_1900",2012,2012-07-16,197,2011-10-20,292,127,2012-05-07,200,2012-03-11,149.362956,57.44626216,33.54000092,70,57,70,-0.39,6.93,69.4924774169922,58.3157081604004,74.4533615112305
"561","RED52_2012_1902",2012,2012-07-15,196,2011-10-22,294,126,2012-05-06,197,2012-03-11,118.7450705,45.01284176,24.47999954,70,56,70,-0.52,6.96666666666667,29.7981300354004,41.5384330749512,57.4100227355957
"562","RED64_2012_1905",2012,2012-07-19,200,2011-10-20,292,126,2012-05-06,199,2012-03-11,147.9290221,61.50155012,39.77000046,70,56,74,-0.1,6.66333333333333,72.7893676757812,57.7059478759766,88.5105819702148
"563","RED72_2012_1906",2012,2012-07-19,200,2011-10-22,294,127,2012-05-07,198,2012-03-11,89.31106898,31.24563189,11.89439053,70,57,73,-1.03,6.87666666666667,36.1672172546387,40.7915077209473,53.4513893127441
"564","RED51_2012_1908",2012,2012-07-15,196,2011-10-29,301,127,2012-05-07,191,2012-03-11,105.3148409,36.71043484,15.62714291,70,57,69,-0.22,7.16333333333333,45.9570236206055,44.1818618774414,73.5308990478516
"565","RED59_2012_1909",2012,2012-07-09,190,2011-10-20,292,125,2012-05-05,198,2012-03-11,142.8412499,54.21034576,31.56000137,70,55,65,-0.38,6.89,76.6254653930664,62.3214797973633,88.8925857543945
"566","SLK97_2012_1910",2012,2012-07-30,211,2011-10-20,292,129,2012-05-09,202,2012-03-11,136.2645339,48.29981845,20.72999954,70,59,82,-0.13,6.99666666666667,67.0705032348633,56.8706130981445,87.7100601196289
"567","NIP62_2012_1912",2012,2012-07-22,203,2011-09-24,266,119,2012-04-29,218,2012-03-11,123.6641419,43.00384516,12.65499973,70,49,84,1.16,6.4775,82.0835952758789,60.2958717346191,98.9641265869141
"568","RED38_2012_1913",2012,2012-07-13,194,2011-10-29,301,118,2012-04-28,182,2012-03-11,90.72692161,22.02028919,2.184615374,70,48,76,0.71,6.8775,39.4847564697266,45.8153915405273,52.4317665100098
"569","SLK71_2012_1914",2012,2012-07-06,187,2011-10-20,292,136,2012-05-16,209,2012-03-11,141.1392686,50.05003742,22.03499985,70,66,51,-0.09,6.93333333333333,65.4951171875,47.926342010498,104.554023742676
"570","SLK81_2012_1915",2012,2012-07-17,198,2011-10-22,294,137,2012-05-17,208,2012-03-11,128.9488585,48.43278756,19.90999985,70,67,61,0.13,6.54666666666667,88.64111328125,69.0983276367188,96.0107650756836
"571","RED71_2012_1918",2012,2012-07-13,194,2011-09-20,262,126,2012-05-06,229,2012-03-11,89.48922273,25.89715969,7.867712075,70,56,68,-0.06,7.26666666666667,53.3016777038574,48.1283416748047,68.89501953125
"572","RED58_2012_1922",2012,2012-07-19,200,2011-10-22,294,126,2012-05-06,197,2012-03-11,145.1048689,55.32740105,32.13000107,70,56,74,-0.37,7.02666666666667,64.5163421630859,56.6277275085449,77.5717315673828
"573","RED63_2012_1923",2012,2012-07-16,197,2011-10-20,292,136,2012-05-16,209,2012-03-11,150.1592274,62.49489743,41.33666611,70,66,61,-0.08,6.67333333333333,57.8114433288574,51.0905418395996,73.7487640380859
"574","RED34_2012_1925",2012,2012-07-04,185,2011-10-17,289,136,2012-05-16,212,2012-03-11,151.2852889,62.89464072,35.99900055,70,66,49,-0.07,6.55,55.5955772399902,45.4037933349609,77.8909912109375
"575","RED50_2012_1926",2012,2012-07-16,197,2011-10-22,294,127,2012-05-07,198,2012-03-11,102.6829005,35.88065965,15.67324207,70,57,70,-0.22,7.15333333333333,48.9865341186523,45.6402587890625,69.5746536254883
"576","SLK79_2012_1927",2012,2012-07-16,197,2011-10-23,295,136,2012-05-16,206,2012-03-12,160.5264533,69.24306724,47.15999985,71,65,61,0.15,6.07666666666667,34.1226844787598,31.899974822998,59.9592552185059
"577","SLK93_2012_1928",2012,2012-07-25,206,2011-10-15,287,126,2012-05-06,204,2012-03-11,104.6489022,34.24027313,10.78000069,70,56,80,0.74,7.05666666666667,45.1198806762695,41.7352104187012,91.3097152709961
"578","NIP61_2012_1930",2012,2012-07-23,204,2011-10-15,287,126,2012-05-06,204,2012-03-11,103.5979088,35.16376615,15.40499973,70,56,78,0.85,6.90666666666667,75.2705230712891,66.7694625854492,82.1270370483398
"579","SLK47_2012_1932",2012,2012-07-14,195,2011-10-01,273,126,2012-05-06,218,2012-03-11,110.5524243,30.2748598,4.423333168,70,56,69,3.74,7.62,74.062385559082,56.7446937561035,81.2029266357422
"580","FOR59_2012_1935",2012,2012-09-05,248,2011-10-23,295,119,2012-04-29,189,2012-03-10,40.99009103,7.722547178,0,69,50,129,1.35,7.4,63.1603775024414,59.4057540893555,58.9542961120605
"581","RED62_2012_1936",2012,2012-07-19,200,2011-09-22,264,136,2012-05-16,237,2012-03-11,149.2200467,62.46808581,39.10416412,70,66,64,-0.07,6.6,62.7430458068848,53.7375106811523,77.7890014648438
"582","RED70_2012_1937",2012,2012-07-14,195,2011-10-23,295,126,2012-05-06,196,2012-03-11,155.1520798,60.68201535,36.9291687,70,56,69,-0.51,6.88,62.3320579528809,52.3334159851074,76.6531066894531
"583","SLK51_2003_1403",2003,2003-06-22,172,2002-10-30,302,135,2003-05-16,198,2003-04-07,97.4639277,40.06867826,41.92874908,96,39,37,-0.82,6.285,81.8655548095703,61.7158432006836,102.680152893066
"584","SLK70_2003_1431",2003,2003-06-23,173,2002-10-21,293,138,2003-05-19,210,2003-12-31,100.2075808,43.27823319,49.625,364,-226,35,-1.08,5.595,27.4719429016113,23.2867164611816,55.7695121765137
"585","NIP81_2003_1437",2003,2003-08-16,227,2002-09-28,270,150,2003-05-31,245,2003-04-08,68.38311534,35.88619124,44.68000031,97,53,77,0.54,6.175,68.4651031494141,52.5885276794434,91.2218627929688
"586","RED93_2003_1545",2003,2003-08-19,230,2002-10-23,295,142,2003-05-23,212,2003-04-07,83.78965414,33.53957635,36.79000092,96,46,88,-1.24,6.5975,43.4094009399414,43.3278846740723,69.7294998168945
"587","SLK80_2003_1547",2003,2003-07-18,198,2002-10-09,281,136,2003-05-17,220,2003-04-07,111.7074632,46.84294694,48.38999939,96,40,62,-0.14,6.63666666666667,67.1535110473633,57.971508026123,93.5450286865234
"588","RED4_2014_2019",2014,2014-06-05,155,2013-10-08,280,105,2014-04-16,190,2014-04-05,92.4493626,34.24180389,28.81999969,94,11,50,2.56,5.04666666666667,55.7046928405762,57.9486999511719,63.4436416625977
"589","SLK13_2014_1881",2014,2014-08-09,220,2013-09-21,263,121,2014-05-02,223,2014-04-19,84.62598256,31.44571642,29.04000092,108,13,99,1.89,5.7825,29.7946586608887,21.175220489502,66.6202201843262
"590","RED8_2014_1882",2014,2014-06-06,156,2013-10-08,280,120,2014-05-01,205,2014-08-09,57.02482556,21.32393532,18.26000023,220,-100,36,1.03,5.705,70.7323226928711,61.7040863037109,90.6907730102539
"591","RED29_2014_2017",2014,2014-08-19,230,2013-10-27,299,114,2014-04-25,180,2014-04-18,126.7486194,49.16506589,48.77000046,107,7,116,1.44,5.85,113.713348388672,80.4520034790039,104.084289550781
"592","RED17_2014_2020",2014,2014-07-13,193,2013-10-08,280,101,2014-04-12,186,2014-04-18,97.88134231,32.05709698,27.02000046,107,-6,92,1.52,5.6775,71.1966705322266,53.9892387390137,75.4285049438477
"593","RED124_2011_1958",2011,2011-08-01,212,2010-10-10,282,78,2011-03-20,161,2011-03-20,111.9449422,38.50418294,38.28311374,78,0,134,-0.3,6.01333333333333,78.0748519897461,59.2111587524414,83.2388153076172
"594","NIP92_2003_1402",2003,2003-08-17,228,2002-10-12,284,142,2003-05-23,223,2003-04-08,69.12718903,36.14320555,45.84000015,97,45,86,0.54,6.145,70.6810989379883,57.7527046203613,89.7516250610352
"595","NIP68_2003_1407",2003,2003-07-16,196,2002-09-02,244,143,2003-05-24,264,2003-12-31,67.03516311,29.67034873,36.52999878,364,-221,53,0.74,5.79333333333333,49.8298187255859,46.9280586242676,73.150764465332
"596","RED90_2003_1422",2003,2003-08-17,228,2002-10-29,301,139,2003-05-20,203,2003-04-07,89.16241338,35.55968051,38.05124664,96,43,89,-0.82,6.45,18.7456302642822,21.1487655639648,82.0092086791992
"597","RED91_2003_1438",2003,2003-08-18,229,2002-10-27,299,148,2003-05-29,214,2003-04-07,83.58680539,34.0241996,37.81999969,96,52,81,-1.03,6.535,37.4373626708984,37.2608871459961,66.4677886962891
"598","SLK101_2003_1480",2003,2003-08-21,232,2002-09-26,268,140,2003-05-21,237,2003-12-31,92.34007727,35.1017354,39.43999863,364,-224,92,-0.09,5.95,29.9532356262207,31.1020221710205,64.3184280395508
"599","NIP72_2003_1483",2003,2003-07-17,197,2002-10-18,290,140,2003-05-21,215,2003-12-31,71.30390767,30.51748844,38.31200027,364,-224,57,0.71,5.82333333333333,28.3451862335205,23.7512397766113,42.6790733337402
"600","SLK94_2003_1494",2003,2003-08-18,229,2002-10-09,281,143,2003-05-24,227,2003-12-31,93.11105695,37.98915975,42.29888916,364,-221,86,-0.34,6.0525,43.7487106323242,38.8774108886719,73.568244934082
"601","RED82_2003_1498",2003,2003-07-22,202,2002-10-28,300,136,2003-05-17,201,2003-04-07,93.87016767,38.37395441,41.24625015,96,40,66,-0.65,6.76333333333333,44.3412895202637,32.8065567016602,67.5030899047852
"602","NIP95_2003_1500",2003,2003-08-18,229,2002-10-15,287,142,2003-05-23,220,2003-12-31,72.03701759,29.09270079,36.47333145,364,-222,87,0.33,5.845,34.7989044189453,29.118185043335,70.6438903808594
"603","SLK71_2003_1538",2003,2003-07-23,203,2002-10-03,275,140,2003-05-21,230,2003-12-18,90.47902391,40.2933357,45.93999863,351,-211,63,-0.5,6.11,34.8036994934082,33.3886222839355,62.3364791870117
"604","NIP59_2003_1555",2003,2003-06-23,173,2002-11-07,310,138,2003-05-19,193,2003-04-08,94.438418,39.25559362,31.84000015,97,41,35,0.38,6.42,94.7298965454102,72.9103012084961,115.88639831543
"605","NIP79_2003_1558",2003,2003-08-17,228,2002-10-17,289,136,2003-05-17,212,2003-04-08,70.00861788,31.4518114,31.39799881,97,39,92,0.19,6.8275,112.010398864746,78.32177734375,115.97176361084
"606","DRY5_2003_1418",2003,2003-04-10,99,2002-10-18,290,108,2003-04-19,183,2003-03-14,46.15999985,12.5635643,4.139999866,72,36,-9,1.18,3.62,23.4553661346436,14.9879159927368,30.4260540008545
"607","FOR11_2003_1420",2003,2003-05-01,120,2002-12-20,353,97,2003-04-08,109,2003-03-14,40.01970176,11.02174009,9.109999657,72,25,23,-2,5.735,86.5285339355469,68.6070938110352,74.917724609375
"608","NIP42_2003_1430",2003,2003-06-17,167,2002-10-29,301,139,2003-05-20,203,2003-04-08,87.11625234,40.20344229,41.06000137,97,42,28,0.31,5.935,95.2916259765625,69.9464340209961,100.448806762695
"609","SLK66_2003_1432",2003,2003-06-23,173,2002-10-20,292,140,2003-05-21,213,2003-12-31,87.30877346,35.5028697,41.81999969,364,-224,33,-0.88,5.18,28.8693752288818,26.9274444580078,55.3289985656738
"610","FOR14_2003_1484",2003,2003-05-04,123,2002-12-01,334,97,2003-04-08,128,2003-03-14,58.99687739,16.98466487,13.10999966,72,25,26,-2.27,5.655,67.3355331420898,46.6394271850586,64.0053863525391
"611","SLK65_2003_1488",2003,2003-06-19,169,2002-09-28,270,142,2003-05-23,237,2003-12-31,86.53254582,34.8857535,41.25999832,364,-222,27,-0.94,5.245,34.2926445007324,29.4722843170166,60.7681312561035
"612","RED32_2010_1751",2010,2010-05-27,146,2009-10-12,284,116,2010-04-27,197,2010-03-05,93.99898493,30.83840984,2.587499857,63,53,30,2.38,4.87,81.1004867553711,60.7352142333984,97.6899948120117
"613","RED44_2010_1753",2010,2010-08-24,235,2009-11-07,310,114,2010-04-25,169,2010-03-02,93.16670381,30.21578692,2.440000057,60,54,121,3.96,6.162,100.002471923828,71.2860870361328,94.3760604858398
"614","RED26_2010_1755",2010,2010-05-20,139,2009-10-14,286,119,2010-04-30,198,2010-03-04,97.1088939,30.32035382,0,62,57,20,3.76,4.865,106.554046630859,69.1543350219727,100.819885253906
"615","RED25_2010_1756",2010,2010-05-19,138,2009-09-06,248,101,2010-04-12,218,2010-03-05,83.64269171,24.61321271,0,63,38,37,3.96,5.035,62.6708106994629,60.3368988037109,77.723503112793
"616","NIP35_2010_1767",2010,2010-06-19,169,2009-10-12,284,119,2010-04-30,200,2010-03-06,65.97677217,20.206837,0,64,55,50,0.49,5.28333333333333,80.4251174926758,64.6570816040039,102.78524017334
"617","HEA31_2010_1768",2010,2010-06-27,177,2009-11-07,310,123,2010-05-04,178,2010-03-30,145.8915587,51.41094825,22.34749985,88,35,54,-2.56,6.63,80.8100509643555,60.8184776306152,104.473777770996
"618","HEA20_2010_1770",2010,2010-05-25,144,2009-11-26,329,120,2010-05-01,156,2010-03-06,103.9284223,34.46035434,19.19000053,64,56,24,-3.94,7.01,63.4418716430664,42.3783798217773,99.7844924926758
"619","FOR3_2010_1771",2010,2010-03-29,87,2009-11-07,310,101,2010-04-12,156,2010-03-05,47.58897279,12.37816612,0,63,38,-14,-1.1,4.495,15.4531936645508,7.99297475814819,22.6072883605957
"620","KLK5_2010_1772",2010,2010-05-14,133,2009-11-06,309,104,2010-04-15,160,2010-03-06,83.44233942,25.31000731,5.775000095,64,40,29,-1.79,5.89,22.5338344573975,12.9568653106689,30.7693061828613
"621","TIM9_2010_1773",2010,2010-05-20,139,2009-10-18,290,104,2010-04-15,179,2010-03-06,87.59378655,26.91908089,6.28000021,64,40,35,-1.76,5.985,50.8686866760254,41.6562957763672,68.0976905822754
"622","TIM7_2010_1774",2010,2010-05-20,139,2009-12-06,339,103,2010-04-14,129,2010-03-06,75.77219912,22.34871637,5.090000153,64,39,36,-2,6.12,88.2906723022461,59.3856468200684,108.137733459473
