"","X.1","X","Fire_ID","Fire_Year","Fire_Start","BurnDay","SnowAccDay","sdd","scf","tssm","sweMean","sweMedian","avgBio","cc","age","tri","ppt_tsm","tmax_tsm","RBR_median","RBR_quant","RBR_cv","FIRE_FINAL","size_class","dmc","ffmc","dc","pyroregion","ecoregion"
"78",78,78,"RED193_2006_1682",2006,"2006-09-04",246,271,103,0.45,143,32.53039014,20.36639851,67.8388900756836,56.9624633789062,84.7873840332031,23.5916404724121,307.983862072551,20.3519817129809,65.37583849,122.293290353838,0.589785993,6838,2,35.5961555873174,92.6426234309702,331.793418619702,1,NA
"79",79,79,"NIP409_2006_1570",2006,"2006-09-14",256,307,99,0.42,157,48.40233711,48.2179985,36.7921905517578,24.0754146575928,59.0901107788086,41.0999450683594,311.007021137696,18.1393906326183,197.0796531,243.265005343983,0.27857703,841,2,43.6621116718119,87.6110309366717,459.893054614584,1,"Lake Nipigon"
"80",80,80,"NIP238_2006_1571",2006,"2006-09-15",257,269,99,0.41,158,48.32642367,45.69200134,105.375617980957,72.4764556884766,98.4604339599609,26.5757846832275,317.574720245856,18.0937986025181,154.0587708,209.923341500772,0.345417678,163,1,45.8263225565926,87.0967892659702,469.404799860356,1,"Lake Nipigon"
"81",81,81,"NIP426_2006_1572",2006,"2006-09-08",250,312,101,0.41,149,51.84972161,51.13999939,99.4544296264648,67.4396896362305,94.3500137329102,29.4953460693359,282.44264742869,20.1646652138207,310.9399345,453.311097416728,0.397844344,121,1,63.858002234481,87.6216577966754,471.625963681897,1,"Lake Nipigon"
"82",82,82,"RED84_2006_1576",2006,"2006-08-25",236,287,102,0.43,134,31.93415056,21.28080188,29.4999694824219,37.4499282836914,57.4309005737305,10.1509962081909,273.997511340869,20.509489340386,83.55330432,156.046051768978,0.597074211,8390,2,30.5854501684009,72.0913535786542,350.211373513385,0,"Lake St. Joseph"
"83",83,83,"RED175_2006_1577",2006,"2006-09-06",248,297,105,0.44,143,29.85322207,20.81999969,28.2900505065918,35.2824172973633,59.2852363586426,7.55100011825562,272.468002270826,20.6421182997363,308.0450233,417.308457395119,0.310840786,493,1,37.460881135783,89.0261503442247,363.593476141661,0,"Lake St. Joseph"
"84",84,84,"NIP189_2006_1580",2006,"2006-09-02",244,293,106,0.45,138,25.00157117,23.27500153,66.6005477905273,50.874942779541,102.65315246582,15.0681657791138,291.595462316054,20.2316212383213,78.59421917,162.893956757895,0.672460616,1295,2,27.3544538774078,86.2932869175177,289.03400385319,1,"Big Trout Lake"
"85",85,85,"NIP440_2006_1601",2006,"2006-09-15",257,312,99,0.41,158,51.6090014,58.65800095,77.6849899291992,55.5445671081543,89.4817733764648,95.2964706420898,271.748945171268,19.9016542334306,340.5195103,426.423162131947,0.288305759,49,1,44.4927106743249,87.5947301201099,461.61132656271,1,"Lake Nipigon"
"86",86,86,"NIP410_2006_1602",2006,"2006-09-15",257,315,100,0.43,157,52.31134196,59.20800018,83.5263137817383,56.3335571289062,93.683837890625,56.078125,263.77269204502,19.7641606428548,158.1384036,216.890325157181,0.454441488,1326,2,45.0945575519628,87.9420090730929,458.437094434085,1,"Lake Nipigon"
"87",87,87,"NIP291_2006_1611",2006,"2006-09-08",250,296,101,0.4,149,42.50411271,37.75999832,98.9261856079102,61.5658111572266,99.662353515625,21.6307735443115,335.069560723869,17.8079218446163,322.2745953,402.363365752878,0.346634597,59,1,64.2850322496378,87.4889261243537,471.164560438228,1,"Lake Nipigon"
"88",88,88,"NIP404_2006_1612",2006,"2006-09-14",256,248,102,0.41,154,43.26271743,31.65999985,113.797157287598,75.6376800537109,100.582550048828,6.60820055007935,249.445434990588,19.4969958113479,155.6317738,204.973914814694,0.294742405,82,1,43.0413503687207,87.6004356153045,458.541186425573,1,"Lake Nipigon"
"89",89,89,"NIP400_2006_1613",2006,"2006-09-08",250,265,102,0.41,148,43.73493786,38.61000061,106.194442749023,71.8267135620117,99.9922866821289,8.16476821899414,256.182018692321,19.6112566537808,352.8094107,429.944171131336,0.244740337,51,1,64.1199482860356,86.1931161650016,466.608858921679,1,"Lake Nipigon"
"90",90,90,"NIP341_2006_1614",2006,"2006-09-15",257,314,97,0.37,160,35.99748978,37.2816658,80.839973449707,61.3309173583984,67.2542533874512,115.393188476562,397.95767261781,18.7820850749348,122.3991859,179.373816678661,0.468309075,2010,2,49.1962552973448,86.5733138735643,454.140641860089,1,"Lake Nipigon"
"91",91,91,"NIP402_2006_1615",2006,"2006-09-09",251,312,100,0.43,151,42.79949765,37.20999908,90.1402587890625,67.6387481689453,105.190567016602,59.331729888916,254.452966994074,19.4952587145104,316.8078142,375.362085120111,0.2124286,62,1,34.2636190382297,46.4828293272442,414.556373126792,1,"Lake Nipigon"
"92",92,92,"NIP334_2006_1616",2006,"2006-09-14",256,312,102,0.41,154,45.95882623,40.60499954,77.3015289306641,65.0978622436523,90.7503814697266,27.3225841522217,260.583219999629,19.5062923517898,161.2720618,197.412615286421,0.218246073,155,1,42.8195751659891,87.498024692205,459.646926506433,1,"Lake Nipigon"
"93",93,93,"FOR52_2006_1617",2006,"2006-07-07",187,279,93,0.38,94,9.14386725,0,78.9649429321289,64.5187149047852,68.9961051940918,22.1319332122803,180.01442597399,20.4202602063964,122.1623868,203.387472013904,0.429438531,91,1,31.6093911697095,89.1226338693347,271.644501547933,1,"Pigeon River"
"94",94,94,"FOR173_2006_1618",2006,"2006-09-12",254,279,95,0.4,159,12.77187152,0,101.848472595215,75.0548858642578,75.6405868530273,22.7618465423584,428.41940530892,21.0699041499648,268.0993876,463.423827511853,0.519645989,197,1,42.2340154114928,87.7590039380274,349.768171993213,1,"Pigeon River"
"95",95,95,"FOR54_2006_1619",2006,"2006-07-18",198,301,96,0.4,102,10.60551234,0,78.5568771362305,69.5561447143555,64.6122016906738,30.3841171264648,266.518176629695,19.4100872106667,153.2178359,268.21852980397,0.494680494,909,2,46.8466589834101,91.9516965069906,301.821776369796,1,"Pigeon River"
"96",96,96,"FOR57_2006_1621",2006,"2006-07-18",198,315,94,0.39,104,11.11561676,0,96.3329467773438,72.6002807617188,71.9646987915039,37.6858825683594,269.958009820338,19.3547872905958,161.3831213,296.689981765689,0.549476147,478,1,46.777222751243,91.9484374388973,300.973589846408,1,"Pigeon River"
"97",97,97,"FOR63_2006_1622",2006,"2006-07-13",193,279,96,0.41,97,11.43164428,0,77.8576278686523,60.8197860717773,77.4033355712891,42.6095581054688,266.526154418435,18.7717135391108,248.4217529,360.643845660601,0.411244988,264,1,21.0740062556355,88.4226171359361,244.828870328312,1,"Pigeon River"
"98",98,98,"FOR179_2006_1623",2006,"2006-09-12",254,280,95,0.4,159,12.02811417,0,94.3945465087891,66.7618942260742,83.1553726196289,13.6484537124634,429.136196633144,21.1220123539232,225.0330196,425.06414997111,0.541359603,100,1,42.0563537524308,87.8133084768909,349.253928168269,1,"Pigeon River"
"99",99,99,"FOR61_2006_1624",2006,"2006-07-18",198,279,95,0.4,103,12.8353494,0.469999999,97.8392333984375,72.1087036132812,73.154296875,33.1990356445312,277.244829480331,19.150511706922,224.082519,401.573375353207,0.530221403,238,1,46.2476150114665,91.9761279505167,295.110291889881,1,"Pigeon River"
"100",100,100,"RED163_2006_1625",2006,"2006-09-12",254,262,115,0.47,139,41.20650162,30.07999992,47.2609443664551,47.8530693054199,88.7974319458008,12.6153030395508,364.571004370605,20.4580411607887,66.66619454,95.3773495749317,0.355465889,836,2,38.1364205275962,88.5287928138588,327.913128493504,1,"Big Trout Lake"
"101",101,101,"RED182_2006_1626",2006,"2006-09-04",246,267,104,0.45,142,30.980645,17.34914201,41.1917343139648,41.8303909301758,66.7334480285645,20.5883159637451,298.369186483629,20.4210216484565,85.21630613,169.315393321783,0.66573441,4107,2,34.9121425748834,92.2295012594264,347.034303138664,0,"Lake St. Joseph"
"102",102,102,"RED183_2006_1627",2006,"2006-09-01",243,260,107,0.46,136,23.09000066,12.48999977,60.0793228149414,54.7678298950195,67.2347412109375,17.450023651123,278.7517322018,20.3572291920134,80.15790593,108.520682106778,0.251667202,186,1,27.7077072665076,87.3443691021148,342.133841098516,0,"Lake St. Joseph"
"103",103,103,"RED146_2006_1628",2006,"2006-08-26",237,279,103,0.45,134,38.53912514,23.30999947,39.8800811767578,39.7374229431152,73.4164886474609,23.6871166229248,329.628655363669,20.399621336235,83.44472702,148.149940207363,0.691150904,18987,3,17.2388148763572,50.3468080775421,300.617819747247,0,"Lake St. Joseph"
"104",104,104,"RED113_2006_1629",2006,"2006-08-26",237,280,104,0.45,133,40.07911703,24.3037789,30.4342594146729,31.7738456726074,68.4396476745605,20.4161128997803,340.914738230256,20.5324540603912,102.3422529,159.375940006893,0.471234679,9274,2,16.5518223167595,51.9427404481768,290.143783384013,0,NA
"105",105,105,"RED176_2006_1632",2006,"2006-09-07",249,283,102,0.44,147,33.80416838,20.63999939,43.983024597168,44.8715286254883,68.1927299499512,15.1370849609375,293.114025498298,20.6343235654036,67.0853635,136.624182866915,0.765384793,2265,2,37.8943508791675,85.711784288475,363.441836278331,0,"Lake St. Joseph"
"106",106,106,"THU142_2006_1634",2006,"2006-09-13",255,315,101,0.43,154,25.18674713,13.17505121,46.3531074523926,39.4810409545898,67.157154083252,15.2110290527344,348.250378958636,20.7758207546114,233.9060611,357.596992019349,0.484556824,8688,2,55.7225951787131,88.217558474455,417.391411057698,1,"Lake Nipigon"
"107",107,107,"THU234_2006_1635",2006,"2006-09-13",255,279,100,0.4,155,13.49162954,2.364000082,81.7579116821289,64.9360809326172,73.5717163085938,21.7127590179443,377.211495772823,19.0149451957954,98.34771906,149.698779500656,0.424693435,117,1,49.9155991460954,86.8476420908987,431.663112236229,1,"Lake Nipigon"
"108",108,108,"THU190_2006_1636",2006,"2006-09-16",258,279,100,0.39,158,13.09066894,2.394000053,88.6694793701172,61.5048904418945,74.360221862793,13.1741151809692,372.710497775342,19.1215471370206,110.6667843,173.881019136706,0.458003402,259,1,59.7042028966669,84.2140386975409,457.817765569547,1,"Lake Nipigon"
"109",109,109,"NIP430_2006_1637",2006,"2006-09-12",254,272,128,0.43,126,13.18589221,2.769999981,78.3264846801758,58.5736198425293,80.2547912597656,16.260814666748,290.620907846864,21.3009505105185,342.0961626,466.424718582232,0.289297372,71,1,45.9502431016219,84.9234104949386,431.148898133626,1,"Lake Nipigon"
"110",110,110,"NIP267_2006_1641",2006,"2006-09-08",250,291,105,0.43,145,38.97731271,34.49000168,72.1186752319336,65.8931579589844,78.3419342041016,19.4853801727295,304.680415409031,20.3140327224025,85.13440681,144.8713742819,0.518749714,57,1,58.0378570547168,89.4159069122982,461.411623867005,1,"Lake Nipigon"
"111",111,111,"NIP415_2006_1645",2006,"2006-09-08",250,269,106,0.45,144,54.10592798,54.99000168,61.9689102172852,59.945442199707,70.2667236328125,36.0938377380371,275.606425350068,20.0490518802971,331.5465199,418.52150833029,0.288742661,100,1,59.6245686380948,87.8553964279712,459.508052926901,1,"Lake Nipigon"
"112",112,112,"NIP428_2006_1646",2006,"2006-09-16",258,321,99,0.4,159,13.19127579,2.670000076,61.3691787719727,52.6602935791016,65.9527397155762,17.3240756988525,371.263649028788,19.2879633924621,144.4440487,205.368422036068,0.396826446,240,1,56.7566592280405,83.4553227196876,458.557706960259,1,"Lake Nipigon"
"113",113,113,"THU184_2006_1647",2006,"2006-09-15",257,311,99,0.41,158,24.57624444,14.72000027,39.1917991638184,40.1606559753418,54.6335678100586,10.9706716537476,331.15463185295,21.25160701883,128.9976748,177.766094502741,0.39571777,794,2,62.789531049268,87.9012902784261,422.85188550474,1,"Lake Nipigon"
"114",114,114,"NIP276_2006_1655",2006,"2006-09-16",258,315,102,0.42,156,47.63216108,46.76666641,74.5570678710938,54.8409042358398,85.2268447875977,56.2660293579102,291.31287423557,19.9216376207546,137.7097467,193.891373323645,0.39602226,170,1,48.0291121330112,85.6678694868566,475.343205416254,1,"Lake Nipigon"
"115",115,115,"NIP413_2006_1656",2006,"2006-09-14",256,303,99,0.43,157,49.83478202,57.35400009,50.7372512817383,33.5249710083008,74.6669692993164,49.6276588439941,259.677952069809,19.8401573249955,154.3767108,219.006211720693,0.429650724,582,2,43.5867871172998,87.8399350976561,454.85736257473,1,"Lake Nipigon"
"116",116,116,"NIP380_2006_1663",2006,"2006-09-10",252,253,103,0.42,149,41.70305269,38.70000076,64.6962356567383,49.4062538146973,85.7294387817383,37.526180267334,300.359797104821,20.1728670537472,362.2059044,453.833503237781,0.341413915,161,1,39.0300827041309,67.4950120446431,434.482349499696,1,"Lake Nipigon"
"117",117,117,"SLK40_2006_1672",2006,"2006-07-16",196,248,100,0.44,96,46.25363305,40.09000015,54.9032135009766,49.2802505493164,91.3192367553711,16.5826644897461,208.90101064164,18.3403981547402,139.6802698,279.236934823261,0.515846252,68,1,25.7852982771148,87.853401982359,201.387443708894,1,"Big Trout Lake"
"118",118,118,"RED69_2006_1673",2006,"2006-07-19",199,314,105,0.46,94,42.72348881,34.43333435,64.134391784668,59.577808380127,90.4374084472656,0,212.879206175653,18.9781211065868,180.0876343,380.42933675184,0.579962969,100,1,26.9414329487485,84.8272522943271,239.026470454888,1,"Big Trout Lake"
"119",119,119,"SLK38_2006_1674",2006,"2006-08-03",214,271,107,0.48,107,37.98057822,32.00999832,48.4636573791504,37.4965209960938,84.9612579345703,7.36619853973389,268.783426083602,19.5701187304026,63.4459044,363.363094230775,1.137004852,3000,2,12.0314421842089,73.0221334902879,192.136331293562,1,"Big Trout Lake"
"120",120,120,"SLK42_2006_1675",2006,"2006-07-15",195,277,106,0.47,89,31.58333415,29.44000053,48.9388542175293,41.8292274475098,90.9729080200195,2,191.866050502395,18.5936852623435,30.0003444,64.6591404758314,0.874356091,40,1,20.793591697171,83.7837111853284,159.610918958462,1,"Big Trout Lake"
"121",121,121,"RED188_2006_1676",2006,"2006-09-01",243,294,104,0.45,139,37.74089859,23.06999969,49.3714752197266,47.6337432861328,72.3346252441406,20.7894420623779,313.682596138866,20.0870287820778,167.3888081,246.420867366237,0.334141552,366,1,28.324321456696,87.6499108563658,327.071327418249,1,"Big Trout Lake"
"122",122,122,"RED186_2006_1677",2006,"2006-07-06",186,271,105,0.45,81,35.62136035,20.95999908,54.902717590332,50.4919929504395,70.8781585693359,19.8260135650635,146.809684945501,17.6995741903433,113.6482601,241.729747771528,0.611709893,5039,2,24.481560836598,85.9756751936459,176.751085411558,0,"Lake St. Joseph"
"123",123,123,"RED16_2006_1679",2006,"2006-07-07",187,301,103,0.44,84,33.05455698,18.65999985,33.8750648498535,30.4030342102051,62.9004440307617,16.3787727355957,138.158706512659,18.0777179291259,223.8602174,334.614283176098,0.463671565,794,2,14.8074374728266,19.2336835946726,151.071212680094,0,"Lake St. Joseph"
"124",124,124,"RED192_2006_1680",2006,"2006-09-05",247,314,101,0.44,146,26.01920585,13.89000034,30.3290481567383,44.440372467041,49.4603309631348,5.03255367279053,255.509934392412,20.3118416255976,115.38169,167.111696865496,0.309729159,400,1,36.189870882089,84.1469378296075,351.99278712184,0,"Lake St. Joseph"
"125",125,125,"THU154_2006_1687",2006,"2006-09-11",253,290,107,0.45,146,29.13451202,24.55500031,99.8085632324219,70.1430358886719,90.583251953125,47.3975982666016,213.501499676301,20.9660978262226,95.60007978,140.321944161953,0.462646544,930,2,46.6710141953447,86.4619137940916,419.78037307196,1,"Lake Nipigon"
"126",126,126,"THU232_2006_1690",2006,"2006-09-09",251,302,105,0.45,146,27.19093217,19.72999954,93.3345718383789,69.9381713867188,81.5349884033203,62.5876655578613,233.518008950114,20.6968896602732,136.9552784,208.24212521962,0.442331314,2858,2,46.0117734741298,78.3456863502111,411.798792329117,1,"Lake Nipigon"
"127",127,127,"RED68_2003_1428",2003,"2003-06-23",173,289,108,0.47,65,27.05534703,20.27000046,53.2115478515625,50.4613952636719,55.5776748657227,10.7705116271973,62.1841750445992,20.1984177920152,178.786883,330.182638462397,0.591788173,92,1,27.8450921887754,78.2396898763847,202.127773742896,0,"Lake St. Joseph"
"128",128,128,"WAW13_2003_1409",2003,"2003-06-15",165,285,115,0.47,50,69.70432109,71.37798099,70.3482131958008,51.9107246398926,80.0186386108398,29.9077301025391,70.2842159522217,16.1849723497431,267.0562157,375.976345323836,0.423037231,26441,3,95.45,90.0266338581982,191.23752657399,1,"Lake Nipigon"
"129",129,129,"DRY57_2003_1410",2003,"2003-06-21",171,310,93,0.45,78,32.56598672,26.69000053,67.7519912719727,60.2738647460938,63.8887710571289,19.0101623535156,86.7136816955654,19.2618765862915,395.4260663,539.292473780095,0.400014162,896,2,44.531522229893,90.7395917539142,247.60914319,1,NA
"130",130,130,"SLK58_2003_1412",2003,"2003-06-21",171,289,111,0.47,60,38.6997872,33.544503,82.9887847900391,60.2226486206055,94.0567245483398,13.2064237594604,65.4464193481536,20.8804663713882,340.9510978,570.664002545197,0.633963168,32592,3,54.9205978674887,91.8664005968788,219.568990358485,0,"Lake St. Joseph"
"131",131,131,"NIP58_2003_1421",2003,"2003-06-22",172,294,114,0.51,58,43.09779398,42.63999939,77.3956604003906,69.3851318359375,82.1611709594727,10.2852935791016,59.1539215863189,18.6697233349145,370.020345,489.200747987349,0.316966295,807,2,61.9503890683189,91.4258349810613,226.243071553624,1,"Lake Nipigon"
"132",132,132,"KEN110_2003_1423",2003,"2003-08-19",230,310,81,0.36,149,16.20428789,8.690000534,62.3498077392578,52.1711235046387,66.8829803466797,24.3041858673096,310.382360196315,21.3665964658043,252.382523,334.169650857846,0.365348995,471,1,30.9537336087677,80.1927499383941,319.939018838874,1,"Lake Wabigoon"
"133",133,133,"DRY58_2003_1441",2003,"2003-06-19",169,279,89,0.43,80,13.05666437,4.08166647,72.0473556518555,56.6502723693848,67.1446380615234,19.6660213470459,105.630193990661,18.1810811258131,289.7328922,406.760387982284,0.410295427,80,1,26.3640021680635,84.3391451053416,233.992337204657,1,"Lake Wabigoon"
"134",134,134,"SLK57_2003_1479",2003,"2003-06-21",171,290,110,0.46,61,45.4893748,49.06270251,89.8035354614258,67.0212173461914,100.235748291016,17.3643989562988,58.8708235559752,20.7099151284333,371.9428332,582.468165831118,0.603333592,31477,3,64.490457688272,92.399976656746,225.494821973526,0,"Lake St. Joseph"
"135",135,135,"NIP17_2003_1485",2003,"2003-05-26",145,286,114,0.46,31,45.08987183,49.58200073,94.1498031616211,71.2081832885742,108.052619934082,7.88312244415283,36.1936687818026,16.5937797908626,326.4348506,454.651683877079,0.47122997,214,1,34.1576717620432,92.5012087615723,83.9572461370981,1,"Lake Nipigon"
"136",136,136,"NIP40_2007_1564",2007,"2007-06-13",163,303,105,0.4,58,36.57484989,11.89999962,27.9070243835449,19.6329174041748,84.6329803466797,4.76257467269897,145.940946719093,16.8687502061021,86.20484518,286.191428556808,0.989419818,55,1,17.3101723038016,90.139138014876,48.8560519261313,1,"Big Trout Lake"
"137",137,137,"KEN41_2007_1566",2007,"2007-08-03",214,268,102,0.41,112,29.61151465,21.57999992,58.6764526367188,47.4532318115234,76.449462890625,16.0217819213867,373.908143514061,22.7888031829834,308.7026117,500.871432224257,0.450557798,165,1,54.659513353268,89.8562763345788,163.309651644085,1,"Lake Wabigoon"
"138",138,138,"THU36_2007_1584",2007,"2007-05-09",128,287,99,0.29,29,31.48518181,6.300000191,44.7071800231934,49.1897659301758,49.5763053894043,15.2706689834595,15.2300003767014,14.6623525619507,216.9263345,299.781645166534,0.476324201,44,1,42.5896402766826,90.1930738288427,133.40360261564,1,"Lake Nipigon"
"139",139,139,"SUD46_2007_1586",2007,"2007-05-20",139,269,94,0.36,45,51.77417822,19.71500015,70.7498931884766,54.1416320800781,83.5306930541992,25.4559059143066,41.9899643671166,16.2860920164862,319.7545396,495.424494546557,0.586546481,525,2,31.7051460107978,91.0873917903098,103.537385998556,0,"Lake Temagami"
"140",140,140,"SAU13_2007_1587",2007,"2007-05-15",134,288,96,0.27,38,81.3041944,39.56999969,96.9067153930664,64.8409652709961,86.3479232788086,62.0445289611816,49.2964117027305,17.0224680687213,256.6525075,387.754392550514,0.406342417,1555,2,33.101021731268,27.3037687252141,91.9599162257367,0,"Lake Temagami"
"141",141,141,"RED11_2007_1562",2007,"2007-06-12",162,269,117,0.53,45,40.8946545,42.13750076,34.5984802246094,36.2716102600098,71.5570297241211,7.07613658905029,49.4832258562563,14.376191159139,206.9802741,418.662267879817,0.624448419,1400,2,8.29441607617511,37.9176458618925,75.8195587181905,1,"Big Trout Lake"
"142",142,142,"TIM3_2007_1585",2007,"2007-05-24",143,265,109,0.46,34,80.50167711,53.61999893,72.1528549194336,44.109016418457,102.621734619141,1.46219515800476,53.4020349153709,16.836128053211,117.4509002,208.815188256659,0.599996388,58,1,32.2526085931265,91.7477132831165,106.487748599558,0,"Lake Abitibi"
"143",143,143,"PEM2_2007_1588",2007,"2007-05-09",128,310,72,0.22,56,50.44146109,5.313333511,91.5924072265625,53.6163520812988,72.5685806274414,34.2831420898438,28.6692013423605,18.0692252340672,24.95378167,81.7439311199655,1.128635526,250,1,38.5381032986627,93.9877880376059,59.7335238254829,0,"Georgian Bay"
"144",144,144,"THU19_2016_2001",2016,"2016-05-23",143,318,103,0.32,40,51.78047394,26.87000084,59.3987617492676,65.9303741455078,62.0529747009277,12.6222553253174,46.6763740280455,11.0683062229761,383.8761363,538.129670176884,0.431860238,868,2,46.0363710584476,94.1150204457114,108.534409121893,1,"Lake Nipigon"
"145",145,145,"NOR32_2016_2002",2016,"2016-08-02",214,300,115,0.27,99,50.93654127,9.215000153,83.9672393798828,59.0363502502441,77.6148910522461,30.9925727844238,212.60009034257,19.878213751806,243.441885,403.28166981314,0.552975655,61,1,32.1031139541932,91.080926344735,258.877436909099,0,"Lake Temagami"
"146",146,146,"NIP12_2016_2003",2016,"2016-05-24",144,318,105,0.33,39,47.62146006,39.18000031,63.7514457702637,50.9093055725098,93.6754913330078,6.41240835189819,40.3622112519632,11.0077554579814,217.8440577,483.427463435261,0.702774167,286,1,42.5510441056292,91.9257210458066,98.2377192486352,1,"Lake Nipigon"
"147",147,147,"HEA4_2016_2004",2016,"2016-05-24",144,291,105,0.29,39,58.97419506,44.99595261,71.1298828125,65.8075256347656,67.4445533752441,5.20877313613892,49.6256899651721,10.5579673450045,173.6137494,402.058240159214,0.653280199,475,1,32.9823663565776,92.247258034903,69.7223212954341,0,"Lake Abitibi"
