"","Fire_ID","TmaxDay"
"645","RED37_2019_2185",30.0303362647959
"646","RED49_2019_2189",25.3677232534536
"647","RED75_2019_2192",24.5031111081441
"648","RED45_2019_2169",23.8867609072714
"649","RED39_2019_2172",26.9646428383795
"650","RED59_2019_2180",26.0001558123996
"651","RED23_2019_2164",20.7189182773891
"652","RED38_2019_2171",26.9104241713137
"653","RED57_2019_2174",26.1502767333065
"654","RED40_2019_2177",27.3407975830679
"655","RED17_2019_2178",28.7350730694405
"656","RED25_2019_2181",26.8618027511936
"657","RED30_2019_2182",26.2700004577637
"658","RED24_2019_2186",19.8874321239255
"659","RED60_2019_2190",28.827732914152
"660","RED62_2019_2193",25.4383073192559
"661","SLK40_2019_2163",26.2594788405147
"662","SLK38_2019_2167",30.1612116398531
"663","SLK33_2019_2168",29.6621439666466
"664","SLK39_2019_2170",24.7151302187724
"665","SLK37_2019_2175",29.7952151873147
"666","SLK41_2019_2183",30.0425004959106
"667","SLK31_2019_2184",28.2109776265238
"668","SLK22_2019_2187",26.1906647559022
"669","SLK8_2019_2188",25.9817291119445
"670","THU4_2020_2161",13.4087097887366
"671","RED49_2020_2210",26.2685338857188
"672","CHA3_2020_2213",29.7985924380509
"673","RED9_2020_2216",28.857525052251
"674","NIP47_2020_2196",24.7669864436747
"675","SLK26_2020_2197",15.6369482580029
"676","SLK25_2020_2201",15.3126925321726
"677","NIP30_2020_2202",25.6306186439717
"678","NIP46_2020_2203",29
"679","NIP51_2020_2206",29.8253084583047
"680","NIP26_2020_2207",26.7839962634222
"681","NIP45_2020_2208",25.0547866708919
"682","COC11_2020_2212",29.205926570351
"683","COC12_2020_2215",28.9937929613837
"684","SLK37_2020_2160",30.4553929573578
"685","RED12_2020_2194",29.2539264702358
"686","RED22_2020_2195",26.4672759131267
"687","RED8_2020_2198",29.0738381665162
"688","RED24_2020_2199",31.5630135834598
"689","SLK36_2020_2200",29.2099990844727
"690","RED29_2020_2204",25.9027663890884
"691","SLK3_2020_2205",30.7651987605625
"692","RED18_2020_2209",29.9914381337176
"693","NIP40_2020_2211",27.8606876102062
"694","SLK48_2020_2214",29.4152072204827
"695","SLK47_2020_2217",29.0858701879328
"696","RED30_2020_2218",13.0482997701236
"697","RED27_2002_191",29.1380985852291
"698","DRY10_2002_75",23.6023854115607
"699","NIP16_2002_77",12.5196695861816
"700","THU16_2002_102",9.42974111529919
"701","RED47_2002_92",30.9651763166515
"702","RED23_2002_168",31.0530935254381
"703","RED21_2002_170",29.5643018637417
"704","RED60_2002_175",32.7972875997465
"705","RED39_2002_90",25.8678764100864
"706","RED66_2002_181",27.853491831022
"707","RED5_2002_185",24.7892943097484
"708","NIP72_2001_68",34.8452705299614
"709","KLK2_2001_10",18.6060246157359
"710","PEM3_2001_11",14.8216399823493
"711","PET1_2001_50",24.5599994659424
"712","SLK3_2001_39",26.0316789351225
"713","SLK44_2001_67",31.8935176346088
"714","SLK47_2001_69",31.8228861245242
"715","NIP53_2001_1",28.6793474712428
"716","NIP39_2001_2",27.7458714651405
"717","NIP73_2001_41",34.7970663453864
"718","SLK45_2001_44",28.8618024533933
"719","NIP74_2001_70",34.7834502206722
"720","NIP35_2001_5",26.5264643059402
"721","NIP24_2001_7",25.6859999712776
"722","NIP26_2001_47",25.8807058491426
"723","COC15_2001_48",24.4240279462602
"724","PEM9_2002_104",31.6404636137708
"725","SLK19_2002_172",22.2445131487551
"726","NIP54_2002_173",27.1399993896484
"727","RED34_2002_190",26.3672799037627
"728","NIP81_2002_96",21.6375994434003
"729","RED55_2002_95",25.1923113155365
"730","RED41_2002_169",26.25737117608
"731","RED63_2002_171",29.7763546122726
"732","NIP83_2002_88",17.9975282026577
"733","NIP55_2002_164",21.9995982280799
"734","SLK70_2002_166",18.947440088489
"735","NIP38_2002_97",19.0783428160411
"736","COC9_2002_100",34.7829403957583
"737","NIP56_2002_174",28.7200614817401
"738","NIP79_2002_189",32.6587283432339
"739","SLK17_2002_193",34.2677358127869
"740","SLK5_2002_12",25.5808945763893
"741","SLK6_2002_13",18.2866544212332
"742","SLK7_2002_14",26.5035601150679
"743","SLK1_2002_16",27.0155355440026
"744","SLK8_2002_18",22.9950374341169
"745","SLK2_2002_51",24.0607557857738
"746","SLK3_2002_52",24.1223512273503
"747","SLK11_2002_54",23.4972639563646
"748","SLK12_2002_55",22.680800292263
"749","SLK36_2002_56",28.4325003623962
"750","RED40_2002_91",28.7284814415477
"751","RED56_2002_167",30.8571224312958
"752","NIP101_2002_176",22.9533187899969
"753","SLK21_2002_177",29.797590385543
"754","SLK68_2002_178",28.5657101229618
"755","SLK54_2002_179",28.2969155455254
"756","NIP48_2002_180",25.8788604688041
"757","NIP47_2002_182",21.1032347212305
"758","RED38_2002_186",26.2983944219187
"759","RED1_2002_15",27.3105454865731
"760","NIP52_2001_3",28.2381136926372
"761","NIP54_2001_40",28.5817885825305
"762","RED60_2001_42",30.5857692865225
"763","SLK24_2001_43",27.0997029768933
"764","RED61_2001_65",26.4332143323762
"765","NIP55_2001_66",28.6387452355312
"766","RED48_2001_72",17.226989556332
"767","NIP22_2001_46",26.5547692582414
"768","NIP77_2001_49",27.4995412739045
"769","SLK47_2002_73",27.8427606021246
"770","NIP51_2002_94",23.8309590475464
"771","NIP75_2002_76",26.401033840894
"772","NIP85_2002_103",21.8516094829496
"773","COC19_2002_74",25.47425349347
"774","SLK4_2002_17",25.7479768548607
"775","COC12_2002_53",23.6570489602011
"776","SLK31_2002_89",24.6905389281809
"777","RED57_2002_163",28.1966207715563
"778","SLK30_2002_184",24.705452710564
"779","RED37_2002_187",29.4468151375099
"780","SLK1_2001_63",28.1700606837417
"781","SLK5_2001_38",31.330059096658
"782","SLK4_2001_64",31.2466158921274
"783","SLK6_2001_37",27.7926692235268
